Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.WristAbduction.Pos
  2.250000000000000e+00, -1.691661903859083e-01, -1.890716557619734e+00,  3.162084869290231e-01,  2.283035391530315e-01,  7.266528943201638e-01,  2.034470135520165e-01, -3.369289752728268e-01,  3.194662593318431e-01, -1.598713933020054e-01,  9.975126313649060e-01,  8.735514938037293e-01, -1.246366981118505e-01,  4.139090256107354e-02
  2.260000000000000e+00, -1.662636790423987e-01, -1.890987919196893e+00,  3.116587106307781e-01,  2.262829194103640e-01,  7.269987638734979e-01,  2.033818471649622e-01, -3.415362108679095e-01,  3.219063572888778e-01, -1.643466972205876e-01,  9.761578724324586e-01,  8.767156911547689e-01, -1.276040009142678e-01,  4.119496951700196e-02
  2.270000000000000e+00, -1.636900045566790e-01, -1.890819251373365e+00,  3.076591715019465e-01,  2.244739410861071e-01,  7.273380687775851e-01,  2.033064060623673e-01, -3.463941508678895e-01,  3.249389181101874e-01, -1.688410205086173e-01,  9.538193992149095e-01,  8.798743373600583e-01, -1.296794541524593e-01,  4.095601175859541e-02
  2.280000000000000e+00, -1.613757081315237e-01, -1.890290003047911e+00,  3.040886911905650e-01,  2.228274987054006e-01,  7.276732053638273e-01,  2.032225035480099e-01, -3.512633276002970e-01,  3.284365871878334e-01, -1.732753678930479e-01,  9.308695668217515e-01,  8.831858076347701e-01, -1.308634605192973e-01,  4.071073576494916e-02
  2.290000000000000e+00, -1.592491255683152e-01, -1.889485130654762e+00,  3.008271022889369e-01,  2.212970200657545e-01,  7.280069958463175e-01,  2.031315528284448e-01, -3.559401630193564e-01,  3.322868938126368e-01, -1.776249356873114e-01,  9.076844565544013e-01,  8.868576160690769e-01, -1.312909970007150e-01,  4.049460141768254e-02
  2.300000000000000e+00, -1.572539188232711e-01, -1.888472109388985e+00,  2.977815416222297e-01,  2.198472183057010e-01,  7.283418110064932e-01,  2.030344895573116e-01, -3.602784490432216e-01,  3.364088651848372e-01, -1.819229283070593e-01,  8.846213921717414e-01,  8.910777139625511e-01, -1.311999228426204e-01,  4.033210955293975e-02
  2.310000000000000e+00, -1.553562265067451e-01, -1.887291643569137e+00,  2.948961954203992e-01,  2.184568926538849e-01,  7.286790866182561e-01,  2.029318621975104e-01, -3.641924328854352e-01,  3.407548276110028e-01, -1.862529227051151e-01,  8.619998596932436e-01,  8.959463102639380e-01, -1.309007776032791e-01,  4.023119418462574e-02
  2.320000000000000e+00, -1.535408857756615e-01, -1.885961542860084e+00,  2.921453064560742e-01,  2.171158718868546e-01,  7.290194248691769e-01,  2.028239737953091e-01, -3.676443654513979e-01,  3.453013087906483e-01, -1.907321953610852e-01,  8.400907625427505e-01,  9.014282326716361e-01, -1.307369028986223e-01,  4.018171245612762e-02
  2.330000000000000e+00, -1.518019508252359e-01, -1.884487793309900e+00,  2.895178493212318e-01,  2.158192820374412e-01,  7.293630393731179e-01,  2.027110030530498e-01, -3.706254101220485e-01,  3.500357441574265e-01, -1.954904900488155e-01,  8.191145572127634e-01,  9.073373236788629e-01, -1.310345888697331e-01,  4.015757484180784e-02
  2.340000000000000e+00, -1.501336675506654e-01, -1.882877570025005e+00,  2.870033657013629e-01,  2.145627265778731e-01,  7.297100709123664e-01,  2.025931398840092e-01, -3.731383271426108e-01,  3.549424762648459e-01, -2.006492100276075e-01,  7.992439273771489e-01,  9.133489238178882e-01, -1.320529517874842e-01,  4.012261137005992e-02
  2.350000000000000e+00, -1.485243717207306e-01, -1.881148772860714e+00,  2.845826229712932e-01,  2.133393162281355e-01,  7.300607821255519e-01,  2.024706688869410e-01, -3.751853615694701e-01,  3.599910487830195e-01, -2.063052603564416e-01,  7.806069449992737e-01,  9.190372467844834e-01, -1.339466392023227e-01,  4.003977549965064e-02
  2.360000000000000e+00, -1.469526836271390e-01, -1.879342489721606e+00,  2.822219144298995e-01,  2.121386638206189e-01,  7.304152416507859e-01,  2.023442193813605e-01, -3.767612018254266e-01,  3.651249768899962e-01, -2.125242845413483e-01,  7.632909199830520e-01,  9.239295532332831e-01, -1.367560181048066e-01,  3.987950210894303e-02
  2.370000000000000e+00, -1.453887679312123e-01, -1.877507936925607e+00,  2.798753045957799e-01,  2.109463250754743e-01,  7.307742328192316e-01,  2.022142751398424e-01, -3.778552180603996e-01,  3.702719943522688e-01, -2.193379147520173e-01,  7.473436394418909e-01,  9.275928643934755e-01, -1.404076018832845e-01,  3.962458580685731e-02
  2.380000000000000e+00, -1.437986914591614e-01, -1.875701733911983e+00,  2.774913258547641e-01,  2.097466500964981e-01,  7.311387051008310e-01,  2.020813026045911e-01, -3.784581854086332e-01,  3.753485272824115e-01, -2.267466576993972e-01,  7.327718534358015e-01,  9.296953043712537e-01, -1.447382391421166e-01,  3.926948954452962e-02
  2.390000000000000e+00, -1.421498717480273e-01, -1.873979208143504e+00,  2.750213084229002e-01,  2.085253884997239e-01,  7.315096009006273e-01,  2.019456786094420e-01, -3.785682820031492e-01,  3.802694809691038e-01, -2.347204528661878e-01,  7.195375184582929e-01,  9.300603830880870e-01, -1.495284316146959e-01,  3.881997197646228e-02
  2.400000000000000e+00, -1.404141571706445e-01, -1.872391752206434e+00,  2.724240460254999e-01,  2.072713305257511e-01,  7.318875730354745e-01,  2.018077464269908e-01, -3.781914003621688e-01,  3.849544950780310e-01, -2.431995945228911e-01,  7.075578909377107e-01,  9.287002242830216e-01, -1.545425679692733e-01,  3.829262298534873e-02
  2.410000000000000e+00, -1.385700656633943e-01, -1.870985978016359e+00,  2.696691605039975e-01,  2.059775462941093e-01,  7.322726758043349e-01,  2.016679154182852e-01, -3.773408132412381e-01,  3.893323353617653e-01, -2.520976879148820e-01,  6.967102534067700e-01,  9.258067539192487e-01, -1.595633860819472e-01,  3.771196224098464e-02
  2.420000000000000e+00, -1.366059006083049e-01, -1.869803489009138e+00,  2.667417098570694e-01,  2.046431533985869e-01,  7.326638516267387e-01,  2.015268475368077e-01, -3.760405221361661e-01,  3.933428683533235e-01, -2.613071239968612e-01,  6.868410764151492e-01,  9.216899547623328e-01, -1.644076452125514e-01,  3.710373900148625e-02
  2.430000000000000e+00, -1.345222997487056e-01, -1.868882769876593e+00,  2.636458238098689e-01,  2.032748322598093e-01,  7.330583126095567e-01,  2.013857256261058e-01, -3.743294147271960e-01,  3.969373831410769e-01, -2.707067879584322e-01,  6.777789142370724e-01,  9.167023361258918e-01, -1.689250359592427e-01,  3.648679048114724e-02
  2.440000000000000e+00, -1.323337411154459e-01, -1.868246847888204e+00,  2.604065462363332e-01,  2.018860410490510e-01,  7.334521306921890e-01,  2.012459654465564e-01, -3.722629153063560e-01,  4.000906242651806e-01, -2.801684571501969e-01,  6.693420723826231e-01,  9.112235997399798e-01, -1.730064939680460e-01,  3.587218972155971e-02
  2.450000000000000e+00, -1.300641282359408e-01, -1.867912356040320e+00,  2.570628253543287e-01,  2.004948845529682e-01,  7.338401767362149e-01,  2.011093985112339e-01, -3.699065334583130e-01,  4.027980133659406e-01, -2.895676036137735e-01,  6.613453874263944e-01,  9.056520830255204e-01, -1.766206779155028e-01,  3.526761934671532e-02
  2.460000000000000e+00, -1.277447020642153e-01, -1.867875082069885e+00,  2.536638211220099e-01,  1.991209532691307e-01,  7.342175158221523e-01,  2.009776613028194e-01, -3.673336338278840e-01,  4.050843911714034e-01, -2.987891453993589e-01,  6.536067999786008e-01,  9.003812604499204e-01, -1.798203501827680e-01,  3.468179915487949e-02
  2.470000000000000e+00, -1.254105342303863e-01, -1.868112876612165e+00,  2.502632198570142e-01,  1.977832827590510e-01,  7.345797734085824e-01,  2.008521116120489e-01, -3.646226530495706e-01,  4.069974710071450e-01, -3.077348810345156e-01,  6.459607300322228e-01,  8.957322467605587e-01, -1.827256482139039e-01,  3.412336411712943e-02
  2.480000000000000e+00, -1.230968506245594e-01, -1.868589046143414e+00,  2.469135037305106e-01,  1.964984448940010e-01,  7.349235236249227e-01,  2.007337208908546e-01, -3.618526972695435e-01,  4.086019523739404e-01, -3.163286723934424e-01,  6.382700690737111e-01,  8.919125400045944e-01, -1.854934244386874e-01,  3.360056263689242e-02
  2.490000000000000e+00, -1.208348471640599e-01, -1.869256780820854e+00,  2.436597692971259e-01,  1.952786562886047e-01,  7.352467045063875e-01,  2.006229477290048e-01, -3.590971999100329e-01,  4.099735432338798e-01, -3.245189408481863e-01,  6.304359814309349e-01,  8.890049356857513e-01, -1.882770982898703e-01,  3.312085711502972e-02
  2.500000000000000e+00, -1.186483574543653e-01, -1.870062874393680e+00,  2.405350678049789e-01,  1.941304860849521e-01,  7.355489610166626e-01,  2.005196130585558e-01, -3.564186865482017e-01,  4.111921311756037e-01, -3.322789353516733e-01,  6.224039783925892e-01,  8.869745459438958e-01, -1.911869245324171e-01,  3.268703450235250e-02
  2.510000000000000e+00, -1.165519644319341e-01, -1.870949937650650e+00,  2.375580191747207e-01,  1.930543343678021e-01,  7.358318651878998e-01,  2.004227967196894e-01, -3.538657432599159e-01,  4.123365840155994e-01, -3.396049780188407e-01,  6.141635301245575e-01,  8.856931864866767e-01, -1.942673872596541e-01,  3.229254526657822e-02
  2.520000000000000e+00, -1.145495468341859e-01, -1.871860491253246e+00,  2.347312154855561e-01,  1.920444015383994e-01,  7.360989017587145e-01,  2.003308417289518e-01, -3.514703432373987e-01,  4.134795211497953e-01, -3.465120208430835e-01,  6.057441753638788e-01,  8.849765795700638e-01, -1.974993900796251e-01,  3.192239504134338e-02
  2.530000000000000e+00, -1.126329915250036e-01, -1.872745074745797e+00,  2.320400502028007e-01,  1.910891970691179e-01,  7.363550843020129e-01,  2.002415449092091e-01, -3.492452681561980e-01,  4.146781820704495e-01, -3.530271755040462e-01,  5.972118347008506e-01,  8.846198793881683e-01, -2.008223408765419e-01,  3.156014810612153e-02
  2.540000000000000e+00, -1.107820570537618e-01, -1.873570890465370e+00,  2.294532647154296e-01,  1.901727232933110e-01,  7.366063068053283e-01,  2.001524629912268e-01, -3.471839799874511e-01,  4.159641240562510e-01, -3.591837276241082e-01,  5.886640706801320e-01,  8.844166312868467e-01, -2.041603177378151e-01,  3.119522646948404e-02
  2.550000000000000e+00, -1.089664855180481e-01, -1.874326625533648e+00,  2.269265536959024e-01,  1.892764092653633e-01,  7.368585946398934e-01,  2.000612310520243e-01, -3.452638165636928e-01,  4.173386964704077e-01, -3.650167925081772e-01,  5.802217469066231e-01,  8.841704840349082e-01, -2.074376065028847e-01,  3.082544963228259e-02
  2.560000000000000e+00, -1.071505164449124e-01, -1.875022233967080e+00,  2.244092836123248e-01,  1.883816902989916e-01,  7.371173303590969e-01,  1.999658547881790e-01, -3.434509058309613e-01,  4.187768619274715e-01, -3.705597439263996e-01,  5.720178405644523e-01,  8.837205666430220e-01, -2.105838475868760e-01,  3.045462130857434e-02
  2.570000000000000e+00, -1.052981653968443e-01, -1.875685731267943e+00,  2.218520104015796e-01,  1.874725466116889e-01,  7.373865722647053e-01,  1.998649518960976e-01, -3.417054850246798e-01,  4.202345700578241e-01, -3.758416840476458e-01,  5.641872034023216e-01,  8.829648696495376e-01, -2.135374214988761e-01,  3.008889395419414e-02
  2.580000000000000e+00, -1.033792001660936e-01, -1.876355711512337e+00,  2.192146374981623e-01,  1.865378149854194e-01,  7.376685848680492e-01,  1.997578834107423e-01, -3.399891409669570e-01,  4.216575481204054e-01, -3.808862202278872e-01,  5.568577066134369e-01,  8.818542936576527e-01, -2.162483822828207e-01,  2.973469563874803e-02
  2.590000000000000e+00, -1.013671697738786e-01, -1.877087169358670e+00,  2.164638736861652e-01,  1.855707017794059e-01,  7.379636519591152e-01,  1.996449051150988e-01, -3.382666268448532e-01,  4.229773064141489e-01, -3.857187372232168e-01,  5.501515298587126e-01,  8.803439011438671e-01, -2.186814678712994e-01,  2.939498039123858e-02
  2.600000000000000e+00, -9.925074539620758e-02, -1.877922532733456e+00,  2.135877820373903e-01,  1.845713493558360e-01,  7.382704216174703e-01,  1.995267934925564e-01, -3.365168531916719e-01,  4.241362374997602e-01, -3.903607990306052e-01,  5.441708166467896e-01,  8.784066500369200e-01, -2.208108954269221e-01,  2.907168010707898e-02
  2.610000000000000e+00, -9.702962905664968e-02, -1.878897308416879e+00,  2.105899001405134e-01,  1.835450183235373e-01,  7.385861086787061e-01,  1.994048520343617e-01, -3.347302155174752e-01,  4.250838916991078e-01, -3.948350992766489e-01,  5.389986558424973e-01,  8.760195316419872e-01, -2.226251743659593e-01,  2.876383914942293e-02
  2.620000000000000e+00, -9.471609630454858e-02, -1.880030598797248e+00,  2.074905269798960e-01,  1.825015202106210e-01,  7.389069720546320e-01,  1.992806662620766e-01, -3.329107122024887e-01,  4.257852148351853e-01, -3.991621400199358e-01,  5.346918527709441e-01,  8.731729676623590e-01, -2.241321517218420e-01,  2.846935391523414e-02
  2.630000000000000e+00, -9.233214966300143e-02, -1.881324029766652e+00,  2.043222088623290e-01,  1.814533191014744e-01,  7.392288933687508e-01,  1.991558845200027e-01, -3.310743314042687e-01,  4.262215381197620e-01, -4.033584747577199e-01,  5.312789972567484e-01,  8.698697399498895e-01, -2.253609825553233e-01,  2.818731461122686e-02
  2.640000000000000e+00, -8.990364595720859e-02, -1.882766134757408e+00,  2.011214736678224e-01,  1.804128335101597e-01,  7.395480679362244e-01,  1.990319812210197e-01, -3.292437934721568e-01,  4.263872800479842e-01, -4.074360333905358e-01,  5.287620960674277e-01,  8.661259230666143e-01, -2.263533363714580e-01,  2.791961576625503e-02
  2.650000000000000e+00, -8.745312115278386e-02, -1.884336414981382e+00,  1.979191209830083e-01,  1.793892761590594e-01,  7.398619926582012e-01,  1.989098664946664e-01, -3.274422659022419e-01,  4.262874033610318e-01, -4.114022746882842e-01,  5.271191989428491e-01,  8.619749876819062e-01, -2.271502096682305e-01,  2.767031478266475e-02
  2.660000000000000e+00, -8.500188078525432e-02, -1.886015143771934e+00,  1.947434873935641e-01,  1.783908391292284e-01,  7.401682743087873e-01,  1.987904604008775e-01, -3.256945635950537e-01,  4.259323167356160e-01, -4.152563147824476e-01,  5.263017489420980e-01,  8.574697053250420e-01, -2.277925056354793e-01,  2.744446204738624e-02
  2.670000000000000e+00, -8.256326854282227e-02, -1.887777537908918e+00,  1.916113159930498e-01,  1.774208981710816e-01,  7.404664018523119e-01,  1.986738650195221e-01, -3.240226472921691e-01,  4.253427584543321e-01, -4.189905825332146e-01,  5.262390909111717e-01,  8.526883256860249e-01, -2.283161132731659e-01,  2.724602142229143e-02
  2.680000000000000e+00, -8.014955343398807e-02, -1.889601201614812e+00,  1.885374490067181e-01,  1.764823071904330e-01,  7.407558604965752e-01,  1.985602210017844e-01, -3.224470604301202e-01,  4.245468654793987e-01, -4.225854025265262e-01,  5.268356739237975e-01,  8.477341327503842e-01, -2.287543968577415e-01,  2.707668123079960e-02
  2.690000000000000e+00, -7.777234936928880e-02, -1.891464797789921e+00,  1.855353813595646e-01,  1.755774927592028e-01,  7.410361722843345e-01,  1.984496762916042e-01, -3.209807782167188e-01,  4.235807626111085e-01, -4.260075310591430e-01,  5.279755856001179e-01,  8.427193639982490e-01, -2.291382057804112e-01,  2.693587999298594e-02
  2.700000000000000e+00, -7.544457387999358e-02, -1.893343252027604e+00,  1.826195768764408e-01,  1.747088608198233e-01,  7.413069560792950e-01,  1.983423215078031e-01, -3.196230212605962e-01,  4.224908641624542e-01, -4.292094651715104e-01,  5.295299335681048e-01,  8.377476447730680e-01, -2.295021274394098e-01,  2.682246796719669e-02
  2.710000000000000e+00, -7.318416294439149e-02, -1.895200897226325e+00,  1.798097917567525e-01,  1.738797226285693e-01,  7.415678426514268e-01,  1.982381788550432e-01, -3.183569101231271e-01,  4.213383586293207e-01, -4.321309821750164e-01,  5.313665015030647e-01,  8.329135779595429e-01, -2.298862561844697e-01,  2.673549690260020e-02
  2.720000000000000e+00, -7.101940347459912e-02, -1.896986666223371e+00,  1.771373917821743e-01,  1.730960871836635e-01,  7.418178997789958e-01,  1.981374342871242e-01, -3.171540477752161e-01,  4.202019704336495e-01, -4.347038310221328e-01,  5.333587236511248e-01,  8.283125946607376e-01, -2.303264005630179e-01,  2.667312170869781e-02
  2.730000000000000e+00, -6.899314451045394e-02, -1.898633163288795e+00,  1.746502900122005e-01,  1.723682736308406e-01,  7.420549108514688e-01,  1.980407745245634e-01, -3.159847038267072e-01,  4.191752973140734e-01, -4.368597841325985e-01,  5.353919860727097e-01,  8.240422433604925e-01, -2.308398923337409e-01,  2.663126847166536e-02
  2.740000000000000e+00, -6.716266467501361e-02, -1.900060860417229e+00,  1.724126825962189e-01,  1.717111277743552e-01,  7.422750062938998e-01,  1.979496035932239e-01, -3.148289205364424e-01,  4.183571407792417e-01, -4.385394549538432e-01,  5.373671946771218e-01,  8.201909724542453e-01, -2.314201869492090e-01,  2.660400719652296e-02
  2.750000000000000e+00, -6.559470834539899e-02, -1.901187087593514e+00,  1.704992725905786e-01,  1.711427503187345e-01,  7.424727790652017e-01,  1.978660618469143e-01, -3.136849501045118e-01,  4.178375804614179e-01, -4.396984102525849e-01,  5.392014724935563e-01,  8.168266714919031e-01, -2.320463981103904e-01,  2.658498001235572e-02
  2.760000000000000e+00, -6.435790413022033e-02, -1.901936382458850e+00,  1.689867827554540e-01,  1.706824513268923e-01,  7.426417819551130e-01,  1.977928594759234e-01, -3.125740104014585e-01,  4.176862120416426e-01, -4.403094531522992e-01,  5.408264687081256e-01,  8.139945523291258e-01, -2.327007373799657e-01,  2.656812131208678e-02
  2.770000000000000e+00, -6.351556927260558e-02, -1.902252325387856e+00,  1.679465208763053e-01,  1.703492605174315e-01,  7.427748257157633e-01,  1.977331918845360e-01, -3.115409537937985e-01,  4.179439935787698e-01, -4.403614372493419e-01,  5.421870746556195e-01,  8.117142182102927e-01, -2.333815962772716e-01,  2.654734421723095e-02
  2.780000000000000e+00, -6.311601802618808e-02, -1.902090886998504e+00,  1.674327858490630e-01,  1.701574451252137e-01,  7.428664587000336e-01,  1.976895045440690e-01, -3.106462312356764e-01,  4.186341987993845e-01, -4.398565286314182e-01,  5.432415481753580e-01,  8.099997412246418e-01, -2.341009596669346e-01,  2.651834327767268e-02
  2.790000000000000e+00, -6.319242114306715e-02, -1.901442678810676e+00,  1.674851521939104e-01,  1.701193676517870e-01,  7.429109879155937e-01,  1.976645153218683e-01, -3.099595701000905e-01,  4.197494974896560e-01, -4.388037638457516e-01,  5.439656684510760e-01,  8.088295834175198e-01, -2.348929463889307e-01,  2.647758851195926e-02
  2.800000000000000e+00, -6.375803508246396e-02, -1.900318729530591e+00,  1.681221099214060e-01,  1.702421712754379e-01,  7.429047233724441e-01,  1.976600430290660e-01, -3.095473634042436e-01,  4.212690936741255e-01, -4.372142793206746e-01,  5.443555060423487e-01,  8.081709925041444e-01, -2.358087579846757e-01,  2.642347399232189e-02
  2.810000000000000e+00, -6.480814248028272e-02, -1.898750684821624e+00,  1.693436315067827e-01,  1.705287757148971e-01,  7.428456195265101e-01,  1.976771552321727e-01, -3.094677866007471e-01,  4.231622553539702e-01, -4.350979874311550e-01,  5.444312648148646e-01,  8.079806830620030e-01, -2.369121175956457e-01,  2.635404727509181e-02
  2.820000000000000e+00, -6.632310784917840e-02, -1.896789074178628e+00,  1.711345535888419e-01,  1.709789414223122e-01,  7.427328733090197e-01,  1.977163416534521e-01, -3.097717733625179e-01,  4.253898865787096e-01, -4.324664487370163e-01,  5.442433686399275e-01,  8.082113053956822e-01, -2.382705159293774e-01,  2.626523049162766e-02
  2.830000000000000e+00, -6.827181447654429e-02, -1.894503139143629e+00,  1.734681973988089e-01,  1.715905213158776e-01,  7.425663047066321e-01,  1.977778117903770e-01, -3.105061201605313e-01,  4.279006416966404e-01, -4.293423817196668e-01,  5.438829831290990e-01,  8.088113453530548e-01, -2.399471561233504e-01,  2.615131485458556e-02
  2.840000000000000e+00, -7.061390408702661e-02, -1.891978290839396e+00,  1.763080909307989e-01,  1.723598259987281e-01,  7.423461856574257e-01,  1.978615763605306e-01, -3.117109490072967e-01,  4.306268581418871e-01, -4.257717221393675e-01,  5.434949220653180e-01,  8.097101037431719e-01, -2.419904078880430e-01,  2.600757260343389e-02
  2.850000000000001e+00, -7.329987835688248e-02, -1.889308360233713e+00,  1.796065024460190e-01,  1.732803746926967e-01,  7.420739443341776e-01,  1.979670990280503e-01, -3.134085138137815e-01,  4.334841732551506e-01, -4.218313565159558e-01,  5.432855176222418e-01,  8.107969752336188e-01, -2.444230742243412e-01,  2.583335724200006e-02
  2.860000000000000e+00, -7.627098313024487e-02, -1.886584933790740e+00,  1.833024778611887e-01,  1.743411173224955e-01,  7.417531407202296e-01,  1.980928218905959e-01, -3.155895540153736e-01,  4.363740736980969e-01, -4.176270935994033e-01,  5.435167041826759e-01,  8.119144094197989e-01, -2.472335254055791e-01,  2.563364569232581e-02
  2.870000000000000e+00, -7.946234020293079e-02, -1.883889818127555e+00,  1.873244033312574e-01,  1.755264271658387e-01,  7.413894931925188e-01,  1.982361628016441e-01, -3.182062717056347e-01,  4.391862893021055e-01, -4.132822837310919e-01,  5.444839275321058e-01,  8.128722153688661e-01, -2.503661409734881e-01,  2.541816919978552e-02
  2.880000000000000e+00, -8.280965627508964e-02, -1.881294009154724e+00,  1.915980021871280e-01,  1.768185949372207e-01,  7.409896226243475e-01,  1.983941337998155e-01, -3.211747087077312e-01,  4.418000471268056e-01, -4.089223414950428e-01,  5.464838565438734e-01,  8.134804616728256e-01, -2.537174309556915e-01,  2.519928103778191e-02
  2.890000000000000e+00, -8.625632005778500e-02, -1.878860606406561e+00,  1.960556374976989e-01,  1.782012612954543e-01,  7.405594011840275e-01,  1.985641312677276e-01, -3.243832021602896e-01,  4.440873643529133e-01, -4.046595850442221e-01,  5.497806388607971e-01,  8.135938634222777e-01, -2.571461311847991e-01,  2.498992676270988e-02
  2.900000000000000e+00, -8.975679497182343e-02, -1.876647763456110e+00,  2.006412323234513e-01,  1.796614354966696e-01,  7.401030472916262e-01,  1.987443532311533e-01, -3.277024616239302e-01,  4.459208587579490e-01, -4.005801639776848e-01,  5.545778354661480e-01,  8.131473813677307e-01, -2.604907804805414e-01,  2.480256518809600e-02
  2.910000000000000e+00, -9.327453193604712e-02, -1.874710441238029e+00,  2.053080351948330e-01,  1.811888982127410e-01,  7.396233799764531e-01,  1.989336779681502e-01, -3.309941378652108e-01,  4.471837715925319e-01, -3.967339828210753e-01,  5.609996787990463e-01,  8.121652889244279e-01, -2.635859405705701e-01,  2.464937664819126e-02
  2.920000000000000e+00, -9.677763924344925e-02, -1.873100913833196e+00,  2.100132031761200e-01,  1.827743004760426e-01,  7.391225886192294e-01,  1.991313174041348e-01, -3.341183916246423e-01,  4.477784350519962e-01, -3.931289307275816e-01,  5.690814727336985e-01,  8.107459363061302e-01, -2.662786004616380e-01,  2.454275984780407e-02
  2.930000000000000e+00, -1.002369383348508e-01, -1.871867123134095e+00,  2.147153689549670e-01,  1.844080900859919e-01,  7.386027230980746e-01,  1.993365892919687e-01, -3.369433785657732e-01,  4.476329801416149e-01, -3.897322528202528e-01,  5.787701333865368e-01,  8.090296230526763e-01, -2.684468674116540e-01,  2.449475318166015e-02
  2.940000000000000e+00, -1.036272289320263e-01, -1.871047975640618e+00,  2.193765208180782e-01,  1.860807211863005e-01,  7.380658430675991e-01,  1.995488127390884e-01, -3.393565282966567e-01,  4.467092922414148e-01, -3.864809804999600e-01,  5.899375299690057e-01,  8.071623454861435e-01, -2.700163068579720e-01,  2.451485166995927e-02
  2.950000000000000e+00, -1.069319299111154e-01, -1.870663806225712e+00,  2.239686548952269e-01,  1.877842256244889e-01,  7.375139658554203e-01,  1.997672349494825e-01, -3.412746123457694e-01,  4.450178713572502e-01, -3.832971399908585e-01,  6.023982378581045e-01,  8.053037266430106e-01, -2.709678097787243e-01,  2.460847102710033e-02
  2.960000000000000e+00, -1.101402137119998e-01, -1.870719580287694e+00,  2.284706547498135e-01,  1.895113963455630e-01,  7.369492904288842e-01,  1.999909522861501e-01, -3.426491433317098e-01,  4.426011341966478e-01, -3.801021944201474e-01,  6.159509705060551e-01,  8.034904902876014e-01, -2.713182273526666e-01,  2.476696494708409e-02
  2.970000000000000e+00, -1.132583418825043e-01, -1.871187623436263e+00,  2.328844937441905e-01,  1.912603766584152e-01,  7.363736282997452e-01,  2.002189462043746e-01, -3.434678604399701e-01,  4.395614918683654e-01, -3.768232729719763e-01,  6.303711706032652e-01,  8.018201629500706e-01, -2.711187508178958e-01,  2.497995963484920e-02
  2.980000000000000e+00, -1.163020685485003e-01, -1.872018507172112e+00,  2.372258858689779e-01,  1.930323714164916e-01,  7.357888569356344e-01,  2.004499648186937e-01, -3.437513743081496e-01,  4.360264983206886e-01, -3.733986555756639e-01,  6.454479746207518e-01,  8.003067999249889e-01, -2.704268597911144e-01,  2.523010271158437e-02
  2.990000000000000e+00, -1.192952613399457e-01, -1.873142471716822e+00,  2.415229635986056e-01,  1.948314408133962e-01,  7.351970516313640e-01,  2.006824604983469e-01, -3.435470912518774e-01,  4.321407718770524e-01, -3.697795924187907e-01,  6.609911139234337e-01,  7.989215141057910e-01, -2.693046191256778e-01,  2.549861693552932e-02
  3.000000000000000e+00, -1.222656753816428e-01, -1.874476485367427e+00,  2.458108109042982e-01,  1.966632136616272e-01,  7.346006411898262e-01,  2.009145868193776e-01, -3.429203238384391e-01,  4.280517637221974e-01, -3.659316661505067e-01,  6.768388968964636e-01,  7.976141038996015e-01, -2.678252009107926e-01,  2.576914530247799e-02
  3.010000000000000e+00, -1.252396127847022e-01, -1.875934442137756e+00,  2.501241269710257e-01,  1.985330964378811e-01,  7.340024837985876e-01,  2.011442774604655e-01, -3.419428449061406e-01,  4.238961650298361e-01, -3.618350984617890e-01,  6.928647405659575e-01,  7.963307141617472e-01, -2.660745782296954e-01,  2.602988223485992e-02
  3.020000000000000e+00, -1.282364041396044e-01, -1.877436698143295e+00,  2.544892696568954e-01,  2.004440499302645e-01,  7.334059990640053e-01,  2.013693205866403e-01, -3.406818241237513e-01,  4.197907762619022e-01, -3.574829444925862e-01,  7.089788496980316e-01,  7.950171667960781e-01, -2.641393328022055e-01,  2.627151432667209e-02
  3.030000000000000e+00, -1.312645053907487e-01, -1.878915797638881e+00,  2.589182741240570e-01,  2.023946369617428e-01,  7.328152998748677e-01,  2.015874152198543e-01, -3.391928835995482e-01,  4.158290840129029e-01, -3.528778467056002e-01,  7.251226014871603e-01,  7.936148292555731e-01, -2.620908806514497e-01,  2.648366991099110e-02
