Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos,Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C2C1.Pos,Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C1C0.Pos
  1.860000000000000e+00,  3.045729043600274e-01,  9.269144576695136e-01, -2.960909445255015e-01, -6.580986528060596e-02,  6.936718499703014e-02,  1.440621641687410e-01,  0.000000000000000e+00, -6.071532165918825e-18,  0.000000000000000e+00,  1.487261384095503e-02, -8.464563141508685e-03, -6.906021974969123e-02,  2.305255145328673e-02, -9.183108236583656e-03, -7.073440689513549e-02,  2.565525887535690e-02, -8.974169591897153e-03, -6.780457939057209e-02,  2.317648990188010e-02, -8.632733270105573e-03, -6.236347116780456e-02,  2.057378247970464e-02, -8.296393012823516e-03, -5.231834829505778e-02,  1.648381367344096e-02, -7.404581724594081e-03, -3.683211719963210e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  7.517437423262111e-03, -8.576970129918331e-03,  1.180104370109020e-02,  8.347583887146480e-03, -1.582265481984474e-02,  1.831196436344810e-02,  8.762657119071777e-03, -1.700116979952422e-02,  2.268648918350823e-02,  8.255345391121811e-03, -1.582265481982906e-02,  2.238128977743867e-02,  7.563556671222204e-03, -1.027926954500621e-02,  1.780329868665480e-02,  5.672667503457019e-03, -5.252393921792309e-03,  8.749049640414742e-03, -6.575266598207460e-02,  4.887668487824968e-02
  1.870000000000000e+00,  3.161253062016771e-01,  9.280682600844768e-01, -2.953606725714957e-01, -6.348518004406753e-02,  6.398154652321103e-02,  1.455100697425099e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  1.443132229746582e-02, -6.783902769337866e-03, -6.935741100977787e-02,  2.236854956088782e-02, -7.359778922526146e-03, -7.103880279182868e-02,  2.489403096285295e-02, -7.192325572998821e-03, -6.809636717320240e-02,  2.248881057995835e-02, -6.918682294515282e-03, -6.263184388146482e-02,  1.996332917789497e-02, -6.649123244073732e-03, -5.254349318907617e-02,  1.599471554609114e-02, -5.934383337619241e-03, -3.699061920503013e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  6.871831468301041e-03, -8.770568642854097e-03,  1.197857418331372e-02,  7.630684023052566e-03, -1.617980220375711e-02,  1.858744269797825e-02,  8.010110300412432e-03, -1.738491850582567e-02,  2.302777623130311e-02,  7.546367072489945e-03, -1.617980220374415e-02,  2.271798551966115e-02,  6.913989943533953e-03, -1.051129219028282e-02,  1.807112484523361e-02,  5.185492457686416e-03, -5.370950432684005e-03,  8.880667066900164e-03, -6.714207531588491e-02,  4.966919983644429e-02
  1.880000000000000e+00,  3.276220674000336e-01,  9.290499712907865e-01, -2.946489885053830e-01, -6.092552761721255e-02,  5.836882471660999e-02,  1.469775491501616e-01,  0.000000000000000e+00,  2.602085213965211e-18,  0.000000000000000e+00,  1.393917515963230e-02, -5.147880598092697e-03, -6.969724808535156e-02,  2.160572149725480e-02, -5.584877084728765e-03, -7.138687834195986e-02,  2.404507715010434e-02, -5.457807184341456e-03, -6.843002539285568e-02,  2.172188129018248e-02, -5.250156371524833e-03, -6.293872705880581e-02,  1.928252563724133e-02, -5.045604824575724e-03, -5.280094551906715e-02,  1.544925246834211e-02, -4.503233298594552e-03, -3.717186564535171e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  6.253888841244452e-03, -8.947321237166987e-03,  1.216769208929653e-02,  6.944502332889077e-03, -1.650587251132928e-02,  1.888090151764781e-02,  7.289809078696663e-03, -1.773527542941101e-02,  2.339133910235241e-02,  6.867767500452465e-03, -1.650587251131861e-02,  2.307665741038543e-02,  6.292256257418341e-03, -1.072312545217100e-02,  1.835643203103073e-02,  4.719192193095741e-03, -5.479190783061524e-03,  9.020875169619890e-03, -6.840637763700248e-02,  5.051138084905596e-02
  1.890000000000000e+00,  3.390677832190055e-01,  9.298579488802711e-01, -2.939561263688027e-01, -5.814660166304034e-02,  5.255582640061542e-02,  1.484757074706651e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  1.339776408240813e-02, -3.556038416800898e-03, -7.008476811888500e-02,  2.076653432756772e-02, -3.857905615321735e-03, -7.178379280054720e-02,  2.311114304190897e-02, -3.770128628500782e-03, -6.881049960759751e-02,  2.087818236152480e-02, -3.626688186633006e-03, -6.328866939212359e-02,  1.853357364709927e-02, -3.485388646886964e-03, -5.309452130205873e-02,  1.484918852443722e-02, -3.110730776368870e-03, -3.737854299658616e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  5.669060274821025e-03, -9.107413556104990e-03,  1.237021410350599e-02,  6.295091470790728e-03, -1.680120821420194e-02,  1.919515981559953e-02,  6.608107068762249e-03, -1.805260855015355e-02,  2.378067021593992e-02,  6.225532448988024e-03, -1.680120821419332e-02,  2.346075088567644e-02,  5.703839785682541e-03, -1.091499181914382e-02,  1.866196093182393e-02,  4.277879839289697e-03, -5.577228657763918e-03,  9.171020800852223e-03, -6.954781762435727e-02,  5.140981969058240e-02
  1.900000000000000e+00,  3.504658778656856e-01,  9.304907364758535e-01, -2.932824374840455e-01, -5.516183534080622e-02,  4.657533448499478e-02,  1.499921920409055e-01,  4.336808689942018e-19,  8.673617379884035e-18,  0.000000000000000e+00,  1.280858169042224e-02, -2.007088947890943e-03, -7.051905397953283e-02,  1.985330162000320e-02, -2.177467961515162e-03, -7.222860680327013e-02,  2.209480341575444e-02, -2.127925127750510e-03, -6.923688936168905e-02,  1.996003980070123e-02, -2.046964887217470e-03, -6.368084268447399e-02,  1.771853800487486e-02, -1.967213008487264e-03, -5.342352574195877e-02,  1.419617804000959e-02, -1.755749693693057e-03, -3.761016212228529e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  5.121673186801864e-03, -9.251446659342881e-03,  1.258709474664856e-02,  5.687256728883952e-03, -1.706691813747491e-02,  1.953169874465647e-02,  5.970048499913414e-03, -1.833810928150546e-02,  2.419760455584112e-02,  5.624414113072851e-03, -1.706691813746829e-02,  2.387207624342906e-02,  5.153094494673120e-03, -1.108761164516285e-02,  1.898915155730217e-02,  3.864820871027990e-03, -5.665432135744036e-03,  9.331811622500468e-03, -7.057159851604987e-02,  5.236758114333070e-02
  1.910000000000000e+00,  3.618186745820635e-01,  9.309470506197953e-01, -2.926286582274021e-01, -5.199111972685894e-02,  4.046738237668281e-02,  1.514928854050097e-01,  0.000000000000000e+00, -3.469446951953614e-18,  0.000000000000000e+00,  1.217449657074472e-02, -4.999569013046198e-04, -7.099369464852173e-02,  1.887046968452176e-02, -5.423975533603850e-04, -7.271475391271914e-02,  2.100100658433935e-02, -5.300566545216013e-04, -6.970290020033612e-02,  1.897192382256514e-02, -5.098898198416913e-04, -6.410945759163342e-02,  1.684138692268402e-02, -4.900239826976816e-04, -5.378310200636468e-02,  1.349340036573087e-02, -4.373494145323765e-04, -3.786330381243896e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  4.614240451101812e-03, -9.380098720454644e-03,  1.281849554612391e-02,  5.123788476362645e-03, -1.730425336471348e-02,  1.989076895078261e-02,  5.378562488983702e-03, -1.859312189118728e-02,  2.464245264455592e-02,  5.067172029092190e-03, -1.730425336470880e-02,  2.431093982871018e-02,  4.642548674709555e-03, -1.124179770313750e-02,  1.933824759104113e-02,  3.481911506050067e-03, -5.744216519224454e-03,  9.503367387636123e-03, -7.148325459180591e-02,  5.338461159395089e-02
  1.920000000000000e+00,  3.731278369313461e-01,  9.312259166943868e-01, -2.919962943628990e-01, -4.866918405450276e-02,  3.427953897717650e-02,  1.529277003726525e-01,  0.000000000000000e+00, -8.673617379884035e-19,  0.000000000000000e+00,  1.150120457111883e-02,  9.651016686658530e-04, -7.149805431414624e-02,  1.782686708512669e-02,  1.047027818754518e-03, -7.323134047932957e-02,  1.983957788502267e-02,  1.023205321222760e-03, -7.019808969022842e-02,  1.792271045651781e-02,  9.842758740303912e-04, -6.456490965333500e-02,  1.590999965657287e-02,  9.459274633605631e-04, -5.416519266216711e-02,  1.274716839951761e-02,  8.442460714157294e-04, -3.813229563413778e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  4.146727124214874e-03, -9.493706762591479e-03,  1.306377973498044e-02,  4.604647910928585e-03, -1.751383563073874e-02,  2.027138234732739e-02,  4.833608304278752e-03, -1.881831442254467e-02,  2.511399035251031e-02,  4.553767823502475e-03, -1.751383563073594e-02,  2.477613398005650e-02,  4.172167167908434e-03, -1.137795390630999e-02,  1.970828839324064e-02,  3.129125375943440e-03, -5.813788195580274e-03,  9.685216010415153e-03, -7.228538432235607e-02,  5.445783243472819e-02
  1.930000000000000e+00,  3.843950408014283e-01,  9.313267103612053e-01, -2.913877702644521e-01, -4.525133523396915e-02,  2.806451847158304e-02,  1.542367007731502e-01,  0.000000000000000e+00,  3.903127820947815e-18,  0.000000000000000e+00,  1.079816774369869e-02,  2.386072129900697e-03, -7.201845831186847e-02,  1.673716000265760e-02,  2.588622503366750e-03, -7.376436033154438e-02,  1.862683935777098e-02,  2.529724877048591e-03, -7.070903179709216e-02,  1.682714473383306e-02,  2.433477536475250e-03, -6.503485023311616e-02,  1.493746537868773e-02,  2.338666723371062e-03, -5.455943811501702e-02,  1.196796924917337e-02,  2.087274415884733e-03, -3.840984443295834e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.716154402966155e-03, -9.592007809537839e-03,  1.332143283775343e-02,  4.126527281816400e-03, -1.769517980131125e-02,  2.067118888615029e-02,  4.331713721237940e-03, -1.901316560720171e-02,  2.560930623117297e-02,  4.080930295270090e-03, -1.769517980131005e-02,  2.526478641640569e-02,  3.738952896228368e-03, -1.149576508471219e-02,  2.009698919487418e-02,  2.804214672177629e-03, -5.873986122548951e-03,  9.876234690060590e-03, -7.297560890612981e-02,  5.558086625348396e-02
  1.940000000000000e+00,  3.956225067117377e-01,  9.312491641151905e-01, -2.908061034491255e-01, -4.181406088691304e-02,  2.187426471233753e-02,  1.553545474881268e-01, -2.168404344971009e-19, -4.336808689942018e-18,  0.000000000000000e+00,  1.007853069768990e-02,  3.759543275102654e-03, -7.253898970876498e-02,  1.562172258173894e-02,  4.078685721261408e-03, -7.429751067191503e-02,  1.738546545405561e-02,  3.985885436012614e-03, -7.122009898753143e-02,  1.570571033766806e-02,  3.834236188892068e-03, -6.550490585896972e-02,  1.394196746547460e-02,  3.684850363250401e-03, -5.495378008307636e-02,  1.117037152365529e-02,  3.288751583240000e-03, -3.868746117854725e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.317025946589418e-03, -9.674071774135129e-03,  1.358891400970701e-02,  3.683323290110349e-03, -1.784657006687115e-02,  2.108624587740209e-02,  3.866471962011582e-03, -1.917583183740527e-02,  2.612351572582313e-02,  3.642623585271834e-03, -1.784657006691379e-02,  2.577207829449715e-02,  3.337375798908063e-03, -1.159411655381553e-02,  2.050051682511567e-02,  2.503031849290183e-03, -5.924240730251024e-03,  1.007453969698347e-02, -7.354608759174242e-02,  5.674336683023549e-02
  1.950000000000000e+00,  4.068134569697895e-01,  9.309937631549554e-01, -2.902545569384989e-01, -3.844916824408424e-02,  1.575719266364257e-02,  1.562187151576539e-01,  0.000000000000000e+00, -4.336808689942017e-19,  0.000000000000000e+00,  9.358001737349840e-03,  5.081721327935660e-03, -7.304323090268348e-02,  1.450490269072711e-02,  5.513101646315420e-03, -7.481397589473116e-02,  1.614255299388785e-02,  5.387664816913352e-03, -7.171517215967797e-02,  1.458288603803748e-02,  5.182682680442721e-03, -6.596025093697404e-02,  1.294523573404493e-02,  4.980759978671333e-03, -5.533578098744900e-02,  1.037178525640684e-02,  4.445358875168118e-03, -3.895638981526252e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  2.942470975640991e-03, -9.738560814941958e-03,  1.386262609623893e-02,  3.267406420421539e-03, -1.796553839929795e-02,  2.151097152818072e-02,  3.429874142802116e-03, -1.930366125941464e-02,  2.664970361512272e-02,  3.231302481846574e-03, -1.796553839930413e-02,  2.629118742288067e-02,  2.960522944444516e-03, -1.167140494624727e-02,  2.091344454111041e-02,  2.220392208617637e-03, -5.963732746752065e-03,  1.027746417490062e-02, -7.398562277784304e-02,  5.793074971327681e-02
  1.960000000000000e+00,  4.179721594235989e-01,  9.305617833588374e-01, -2.897363197621297e-01, -3.525536667569593e-02,  9.753837673680378e-03,  1.567706591395115e-01,  0.000000000000000e+00,  4.336808689942017e-19,  0.000000000000000e+00,  8.653188282208858e-03,  6.347082926059439e-03, -7.351469224165996e-02,  1.341244183183400e-02,  6.885878046184252e-03, -7.529686659928762e-02,  1.492674977878500e-02,  6.729207125819984e-03, -7.217806147373083e-02,  1.348455173269816e-02,  6.473183913729353e-03, -6.638599481165910e-02,  1.197024378344772e-02,  6.220981943368818e-03, -5.569294866695150e-02,  9.590617006018546e-03,  5.552264596794310e-03, -3.920783586101114e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  2.585358404969325e-03, -9.783514095779667e-03,  1.413789784445757e-02,  2.870858105575382e-03, -1.804846747991519e-02,  2.193811734246032e-02,  3.013607955622478e-03, -1.939276712670672e-02,  2.717888981787720e-02,  2.839135915945543e-03, -1.804846747984425e-02,  2.681325452871963e-02,  2.601219498726277e-03, -1.172528025227034e-02,  2.132872519393118e-02,  1.950914624628235e-03, -5.991261388590432e-03,  1.048154495359834e-02, -7.427820100554075e-02,  5.912399329958671e-02
