Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Left.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Left.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.WristAbduction.Pos
  2.320000000000000e+00, -2.531937651114497e+00,  1.059208339911590e-01, -1.553207768003463e+00,  1.942984197780881e-01,  7.283932698078214e-01,  2.047053454475613e-01, -3.832400840835475e-01,  2.929464267518688e-01, -4.363266741747305e-01,  3.811082278024423e-01,  2.911370616595422e-01, -2.178521303227279e-01,  1.247498209622451e-02
  2.330000000000000e+00, -2.526259366590454e+00,  1.117626863918112e-01, -1.552760378957290e+00,  1.963951336606918e-01,  7.278500226470951e-01,  2.048770693235821e-01, -3.837458376996727e-01,  2.972758475747354e-01, -4.210349434304833e-01,  3.903871061108618e-01,  3.025449411540097e-01, -2.199483509638602e-01,  1.346826951603190e-02
  2.340000000000000e+00, -2.520443022870929e+00,  1.178452670408769e-01, -1.551953280482377e+00,  1.986562974024230e-01,  7.272769677214354e-01,  2.050541922937037e-01, -3.841154839002016e-01,  3.014205564202365e-01, -4.050755005595324e-01,  4.003169196535697e-01,  3.149831381802474e-01, -2.217947940214033e-01,  1.462841299959248e-02
  2.350000000000000e+00, -2.514602817213082e+00,  1.241032933753962e-01, -1.550690524566963e+00,  2.010745295821809e-01,  7.266765359137191e-01,  2.052357250825423e-01, -3.842451401565301e-01,  3.053018837372853e-01, -3.884364438782464e-01,  4.107546910967347e-01,  3.283045458036745e-01, -2.235739764016511e-01,  1.591659638569545e-02
  2.360000000000000e+00, -2.508826382616290e+00,  1.304855180110856e-01, -1.548904263828484e+00,  2.036439670322145e-01,  7.260514280581617e-01,  2.054204354709368e-01, -3.840520604070026e-01,  3.088896622175649e-01, -3.711092981206871e-01,  4.215503159143426e-01,  3.423991667596611e-01, -2.254815741487679e-01,  1.728998181060840e-02
  2.370000000000000e+00, -2.503167348743459e+00,  1.369621136595478e-01, -1.546551080309289e+00,  2.063637334613261e-01,  7.254038737090345e-01,  2.056070426407944e-01, -3.834946005244655e-01,  3.121665616117074e-01, -3.530939951984609e-01,  4.325741991813966e-01,  3.570250189246694e-01, -2.277244676629910e-01,  1.869203747961260e-02
  2.380000000000000e+00, -2.497635783992744e+00,  1.435270056307754e-01, -1.543619475562351e+00,  2.092389658794811e-01,  7.247360078652267e-01,  2.057939365789353e-01, -3.825656226464884e-01,  3.151494889524465e-01, -3.344103198034635e-01,  4.437003234649490e-01,  3.719623035939069e-01, -2.304621408850125e-01,  2.006949322533925e-02
  2.390000000000000e+00, -2.492204909215233e+00,  1.501929361976292e-01, -1.540123310042759e+00,  2.122804237533478e-01,  7.240500698822088e-01,  2.059790967683312e-01, -3.812910338043989e-01,  3.178778190812471e-01, -3.151017405678935e-01,  4.548139633120487e-01,  3.869849103940569e-01, -2.337919358610958e-01,  2.137514063569777e-02
  2.400000000000000e+00, -2.486822570280325e+00,  1.569836927976959e-01, -1.536093863856633e+00,  2.155029301172518e-01,  7.233487079396536e-01,  2.061600314466796e-01, -3.797217394586791e-01,  3.204070069924168e-01, -2.952335657930459e-01,  4.658134573178934e-01,  4.018688545509255e-01, -2.377377492118069e-01,  2.257192501298868e-02
  2.410000000000000e+00, -2.481425257605921e+00,  1.639246391327186e-01, -1.531572684695967e+00,  2.189226603252027e-01,  7.226353687657141e-01,  2.063337481052058e-01, -3.779221962078629e-01,  3.228024508638589e-01, -2.748867123620248e-01,  4.766113943941065e-01,  4.164071712413727e-01, -2.422485434480295e-01,  2.363485401715012e-02
  2.420000000000000e+00, -2.475952130081640e+00,  1.710325284339604e-01, -1.526607919390907e+00,  2.225532082499295e-01,  7.219147874563692e-01,  2.064967512719689e-01, -3.759577153508854e-01,  3.251336336333532e-01, -2.541510985717459e-01,  4.871386848773074e-01,  4.304212281101873e-01, -2.472056697407450e-01,  2.454972810867670e-02
  2.430000000000000e+00, -2.470353079702539e+00,  1.783090179666920e-01, -1.521255255331052e+00,  2.264021390517921e-01,  7.211932931275193e-01,  2.066451124034485e-01, -3.738846707036272e-01,  3.274757416083625e-01, -2.331210655687917e-01,  4.973456226966327e-01,  4.437893306497056e-01, -2.524327127791590e-01,  2.531164107342685e-02
  2.440000000000000e+00, -2.464597833600634e+00,  1.857397488326405e-01, -1.515567681266687e+00,  2.304705829234061e-01,  7.204780867403332e-01,  2.067749076274030e-01, -3.717532767831273e-01,  3.298779932011911e-01, -2.118903982581091e-01,  5.072201541904159e-01,  4.563010424010105e-01, -2.577295222904474e-01,  2.591266505639712e-02
  2.450000000000000e+00, -2.458665997464459e+00,  1.932995651630255e-01, -1.509603890541759e+00,  2.347538668850040e-01,  7.197770597822049e-01,  2.068822783988211e-01, -3.696019550568935e-01,  3.324020515845312e-01, -1.905535625802315e-01,  5.167598350514327e-01,  4.678568662723881e-01, -2.628713198796737e-01,  2.635414365351849e-02
  2.460000000000000e+00, -2.452552127496487e+00,  2.009563591343507e-01, -1.503414563958837e+00,  2.392438169891246e-01,  7.190976949888755e-01,  2.069638828941905e-01, -3.674648206114019e-01,  3.350873130656420e-01, -1.692026175318087e-01,  5.259851685544029e-01,  4.783286211164735e-01, -2.676525469193876e-01,  2.663748350728752e-02
  2.470000000000000e+00, -2.446260053729818e+00,  2.086757680328721e-01, -1.497043445379157e+00,  2.439303997997513e-01,  7.184467458068557e-01,  2.070169521163637e-01, -3.653731305989714e-01,  3.379564646518914e-01, -1.479274791339956e-01,  5.349289474556042e-01,  4.876087600150314e-01, -2.719033713030601e-01,  2.676710523352935e-02
  2.480000000000000e+00, -2.439798706541087e+00,  2.164248881979536e-01, -1.490527011651788e+00,  2.488033827778359e-01,  7.178299974695010e-01,  2.070392977644337e-01, -3.633586015870234e-01,  3.410160190508550e-01, -1.268169544674646e-01,  5.436309433208807e-01,  4.956230292876210e-01, -2.755010815890384e-01,  2.674981198526217e-02
  2.490000000000000e+00, -2.433180418664563e+00,  2.241742978375903e-01, -1.483892996263240e+00,  2.538535429584505e-01,  7.172521437416275e-01,  2.070292860177470e-01, -3.614550821101032e-01,  3.442569713151544e-01, -1.059612282378811e-01,  5.521355479664188e-01,  5.023382775908515e-01, -2.783739967844110e-01,  2.659388196504833e-02
  2.500000000000000e+00, -2.426420736978061e+00,  2.318984900891565e-01, -1.477159559373524e+00,  2.590731331769585e-01,  7.167168152721100e-01,  2.069857781440125e-01, -3.596979826558597e-01,  3.476551307721953e-01, -8.545489657021088e-02,  5.604927106170553e-01,  5.077618059769502e-01, -2.805017417083122e-01,  2.630947594529792e-02
  2.510000000000000e+00, -2.419538977770239e+00,  2.395751397014924e-01, -1.470335822707639e+00,  2.644555811824995e-01,  7.162267218786541e-01,  2.069080609119096e-01, -3.581219258030401e-01,  3.511715931221305e-01, -6.539839955416095e-02,  5.687605665116037e-01,  5.119333610956170e-01, -2.819123065705349e-01,  2.591043342073893e-02
  2.520000000000000e+00, -2.412559748754003e+00,  2.471829711326010e-01, -1.463424363608895e+00,  2.699940138567525e-01,  7.157838814145859e-01,  2.067958071813641e-01, -3.567560694965417e-01,  3.547545307668378e-01, -4.589562927599703e-02,  5.770077315138005e-01,  5.149209142003408e-01, -2.826702440550677e-01,  2.541538492841559e-02
  2.530000000000000e+00, -2.405514170784306e+00,  2.546991288366456e-01, -1.456425957042284e+00,  2.756789107839858e-01,  7.153898577042779e-01,  2.066490872386529e-01, -3.556181793075411e-01,  3.583430929394112e-01, -2.704769122217560e-02,  5.853131239683929e-01,  5.168281221128038e-01, -2.828529089924730e-01,  2.484668553435860e-02
  2.540000000000000e+00, -2.398438859966999e+00,  2.620978705566593e-01, -1.449345238126980e+00,  2.814961561903543e-01,  7.150458958418067e-01,  2.064684087649946e-01, -3.547107826240110e-01,  3.618724397164036e-01, -8.945758226412616e-03,  5.937625689950189e-01,  5.178060671654996e-01, -2.825257904253755e-01,  2.422828990306806e-02
  2.550000000000000e+00, -2.391373807910140e+00,  2.693501346421937e-01, -1.442196139456757e+00,  2.874254837641632e-01,  7.147529538856630e-01,  2.062547856202301e-01, -3.540204506325769e-01,  3.652778263855362e-01,  8.334132606451921e-03,  6.024450128297945e-01,  5.180548816075434e-01, -2.817317867468210e-01,  2.358389157521644e-02
  2.560000000000000e+00, -2.384362792049906e+00,  2.764225428330927e-01, -1.435004993189566e+00,  2.934385835897391e-01,  7.145115897791824e-01,  2.060099027644837e-01, -3.535186675661257e-01,  3.684958238486711e-01,  2.473451451571194e-02,  6.114507228643392e-01,  5.178079896620804e-01, -2.804938798191323e-01,  2.293524225906431e-02
  2.570000000000000e+00, -2.377456094799272e+00,  2.832764800419502e-01, -1.427810346212041e+00,  2.994973602645849e-01,  7.143216753061763e-01,  2.057363609940151e-01, -3.531636112823980e-01,  3.714637140261662e-01,  4.021893532751558e-02,  6.208701087186371e-01,  5.173055929523246e-01, -2.788189051084964e-01,  2.230105722729726e-02
  2.580000000000000e+00, -2.370718468270662e+00,  2.898666747888090e-01, -1.420656864978078e+00,  3.055521256233394e-01,  7.141818753704321e-01,  2.054380484776521e-01, -3.528993612675783e-01,  3.741051743562018e-01,  5.477609751544477e-02,  6.307955748208871e-01,  5.167264139391843e-01, -2.767026915825710e-01,  2.169427531730315e-02
  2.590000000000000e+00, -2.364202353192738e+00,  2.961492385217409e-01, -1.413614779236077e+00,  3.115453545015701e-01,  7.140901614920661e-01,  2.051196170300126e-01, -3.526727924792602e-01,  3.763917047998808e-01,  6.840444986113511e-02,  6.412989855411099e-01,  5.163600512318706e-01, -2.740987489056339e-01,  2.113410317689962e-02
  2.600000000000000e+00, -2.357986902918009e+00,  3.020741937459963e-01, -1.406743178913384e+00,  3.174084323378273e-01,  7.140423648075679e-01,  2.047874449715817e-01, -3.524186095180091e-01,  3.782515277216243e-01,  8.113042521754218e-02,  6.524538649586646e-01,  5.163172310562661e-01, -2.709694931669997e-01,  2.062910424859540e-02
  2.610000000000000e+00, -2.352151472202247e+00,  3.075943725389920e-01, -1.400105264560840e+00,  3.230675319173335e-01,  7.140328602938312e-01,  2.044489053026315e-01, -3.520769033764135e-01,  3.796309358734031e-01,  9.299334720196356e-02,  6.643107562308398e-01,  5.167234803546877e-01, -2.672694570484684e-01,  2.019014798734513e-02
  2.620000000000000e+00, -2.346776527273576e+00,  3.126678193138643e-01, -1.393758619771450e+00,  3.284476076224732e-01,  7.140545742796646e-01,  2.041121259247423e-01, -3.515963568594095e-01,  3.804825590846679e-01,  1.040415909865900e-01,  6.769003808795135e-01,  5.176715304604468e-01, -2.629622587198472e-01,  1.982825607370408e-02
  2.630000000000000e+00, -2.341933619378983e+00,  3.172624208034304e-01, -1.387753496852303e+00,  3.334786481923971e-01,  7.140995351396677e-01,  2.037853346332228e-01, -3.509411230216138e-01,  3.807715158574780e-01,  1.143204882689953e-01,  6.902346196954275e-01,  5.192312531185271e-01, -2.580227424075821e-01,  1.955486463968299e-02
  2.640000000000000e+00, -2.337674384962326e+00,  3.213601235053474e-01, -1.382131826768682e+00,  3.381025342432527e-01,  7.141596339579087e-01,  2.034760667454705e-01, -3.500971968732571e-01,  3.804799535245778e-01,  1.238579270332809e-01,  7.043091379043406e-01,  5.214628792938037e-01, -2.524368057441690e-01,  1.938180287200928e-02
  2.650000000000000e+00, -2.334011935121175e+00,  3.249636475995255e-01, -1.376928463979349e+00,  3.422830516276369e-01,  7.142277297131358e-01,  2.031900072071282e-01, -3.490842718546420e-01,  3.796208839213084e-01,  1.326416385811842e-01,  7.191069152168742e-01,  5.244388961421739e-01, -2.462000817819425e-01,  1.932253055619213e-02
  2.660000000000000e+00, -2.330953849501999e+00,  3.280821221610044e-01, -1.372161737552257e+00,  3.459948155239136e-01,  7.142971931428395e-01,  2.029319279157494e-01, -3.479280817235740e-01,  3.781900749726037e-01,  1.406506710586384e-01,  7.345972611607320e-01,  5.281865173717397e-01, -2.393398187948987e-01,  1.938697586623708e-02
  2.670000000000000e+00, -2.328450550852704e+00,  3.307503771374215e-01, -1.367846083280572e+00,  3.492445879121059e-01,  7.143638879172691e-01,  2.027033795964725e-01, -3.466998525839445e-01,  3.762323180647013e-01,  1.478044765642385e-01,  7.507363235315676e-01,  5.327593440732772e-01, -2.318958522049732e-01,  1.958832354749454e-02
  2.680000000000000e+00, -2.326445731751718e+00,  3.330064641245747e-01, -1.363985366377050e+00,  3.520494862349222e-01,  7.144248850553424e-01,  2.025046948937843e-01, -3.454780173490865e-01,  3.737855676989628e-01,  1.540158340722404e-01,  7.674630273891700e-01,  5.381523544966768e-01, -2.239375618972219e-01,  1.993752311695813e-02
  2.690000000000000e+00, -2.324889194434582e+00,  3.348829157974786e-01, -1.360582080011659e+00,  3.544261367750967e-01,  7.144780077912648e-01,  2.023358749527838e-01, -3.443386764038640e-01,  3.708840315887796e-01,  1.592064584202738e-01,  7.846959634398110e-01,  5.442989810601414e-01, -2.155534130904762e-01,  2.044358239381328e-02
  2.700000000000000e+00, -2.323760780439071e+00,  3.363936038884333e-01, -1.357645719351296e+00,  3.563740346885257e-01,  7.145208121351737e-01,  2.021981109615311e-01, -3.433373332884983e-01,  3.675510498317197e-01,  1.633320845775437e-01,  8.023298952652202e-01,  5.510681241618779e-01, -2.068427732472760e-01,  2.111147286428044e-02
  2.710000000000000e+00, -2.323086555116604e+00,  3.375249538281708e-01, -1.355199401897061e+00,  3.578634658351374e-01,  7.145497406776199e-01,  2.020949379189548e-01, -3.424956232597756e-01,  3.637966858319984e-01,  1.663979830967787e-01,  8.202338786384625e-01,  5.582829468639934e-01, -1.979059498479370e-01,  2.194049033211152e-02
  2.720000000000000e+00, -2.322938925469738e+00,  3.382356678702632e-01, -1.353282012395008e+00,  3.588340337357626e-01,  7.145599377598044e-01,  2.020324121682104e-01, -3.417995169010286e-01,  3.596217834022368e-01,  1.684560621792797e-01,  8.382539192520104e-01,  5.657511231648364e-01, -1.888326167766814e-01,  2.292396977686126e-02
  2.730000000000000e+00, -2.323419807504372e+00,  3.384654514217145e-01, -1.351944229822607e+00,  3.592054139136411e-01,  7.145459237269796e-01,  2.020181193882969e-01, -3.412109220362474e-01,  3.550268359843871e-01,  1.695833052416975e-01,  8.562197600643610e-01,  5.732886436423157e-01, -1.796967936551928e-01,  2.405017717434122e-02
  2.740000000000000e+00, -2.324633618600604e+00,  3.381493893923049e-01, -1.351239062288319e+00,  3.588966068185283e-01,  7.145029210081459e-01,  2.020593459210710e-01, -3.406879636998023e-01,  3.500215968296693e-01,  1.698509709715779e-01,  8.739516408116734e-01,  5.807302758761648e-01, -1.705632677351909e-01,  2.530413088902039e-02
  2.750000000000000e+00, -2.326659022988609e+00,  3.372333696533927e-01, -1.351209906711696e+00,  3.578473170643982e-01,  7.144283725716541e-01,  2.021610289053578e-01, -3.402064979930206e-01,  3.446325935477762e-01,  1.692960083579215e-01,  8.912629163575260e-01,  5.879343832856635e-01, -1.614976122017955e-01,  2.666949838902546e-02
  2.760000000000000e+00, -2.329526129029681e+00,  3.356871401568355e-01, -1.351879693772228e+00,  3.560357232570056e-01,  7.143231556409891e-01,  2.023240776530406e-01, -3.397773530861236e-01,  3.389078208170417e-01,  1.679019359988748e-01,  9.079583168631516e-01,  5.947899691459874e-01, -1.525709315493746e-01,  2.812970346167047e-02
  2.770000000000000e+00, -2.333211267708545e+00,  3.335089744263484e-01, -1.353244668035277e+00,  3.534841014194751e-01,  7.141918103223136e-01,  2.025449222073298e-01, -3.394493664866322e-01,  3.329115297097199e-01,  1.656036741826643e-01,  9.238282158021964e-01,  6.012237739928066e-01, -1.438606021890385e-01,  2.966772901082434e-02
  2.780000000000000e+00, -2.337606900019080e+00,  3.307429308901871e-01, -1.355270382075841e+00,  3.502752882295172e-01,  7.140431510371574e-01,  2.028141935262861e-01, -3.393399372699099e-01,  3.267515619190218e-01,  1.622634211054352e-01,  9.386484835094122e-01,  6.071989730854473e-01, -1.354493399753434e-01,  3.126915172824984e-02
  2.790000000000000e+00, -2.342581086560037e+00,  3.274517334965817e-01, -1.357899220297634e+00,  3.465162823235509e-01,  7.138873299589037e-01,  2.031204033829428e-01, -3.395851092644289e-01,  3.205318806921104e-01,  1.577585801597061e-01,  9.521646653201631e-01,  6.127195614500702e-01, -1.274307597050468e-01,  3.291791426096603e-02
  2.800000000000000e+00, -2.347963527651548e+00,  3.237256007209423e-01, -1.361053359609800e+00,  3.423420544779303e-01,  7.137353769000453e-01,  2.034499187579421e-01, -3.403585907656919e-01,  3.143779190728246e-01,  1.519744278219960e-01,  9.640964969709973e-01,  6.178269896433494e-01, -1.199083470981310e-01,  3.459794233458000e-02
  2.810000000000000e+00, -2.353569377419199e+00,  3.196723383362137e-01, -1.364639968470344e+00,  3.378988394740547e-01,  7.135974619688845e-01,  2.037888329501903e-01, -3.418516651361552e-01,  3.084230122886744e-01,  1.448379840865196e-01,  9.741415770227706e-01,  6.225921323472066e-01, -1.129932198103789e-01,  3.629027094877408e-02
  2.820000000000000e+00, -2.359206192934016e+00,  3.154146069019645e-01, -1.368556313132824e+00,  3.333367490032240e-01,  7.134819256493691e-01,  2.041238847999491e-01, -3.442614743276949e-01,  3.028033654775671e-01,  1.363266262666925e-01,  9.819871521141502e-01,  6.271019893874691e-01, -1.067951332703989e-01,  3.797102123697459e-02
  2.830000000000000e+00, -2.364675672548803e+00,  3.110866232902348e-01, -1.372701181403640e+00,  3.288028921117803e-01,  7.133947702130894e-01,  2.044431165448730e-01, -3.477769912923214e-01,  2.976550201500870e-01,  1.264679022545790e-01,  9.873260179927028e-01,  6.314467098452929e-01, -1.014073143408432e-01,  3.961043924600142e-02
  2.840000000000000e+00, -2.369783212052921e+00,  3.068229423773211e-01, -1.376993567903023e+00,  3.244283201629599e-01,  7.133394533126176e-01,  2.047367640816976e-01, -3.525563149663841e-01,  2.931095066714698e-01,  1.153430492216362e-01,  9.898736779646952e-01,  6.357063010918855e-01, -9.689094556324740e-02,  4.117318120110242e-02
  2.850000000000001e+00, -2.374363511941670e+00,  3.027379475430658e-01, -1.381387999641083e+00,  3.203097121240082e-01,  7.133169299104687e-01,  2.049983633146464e-01, -3.586954039460858e-01,  2.892830708970405e-01,  1.030982914432946e-01,  9.893830867713314e-01,  6.399380630993737e-01, -9.326799861424817e-02,  4.261980850240094e-02
  2.860000000000000e+00, -2.378313355834496e+00,  2.989049800050245e-01, -1.385873968337556e+00,  3.164955028354572e-01,  7.133259795909905e-01,  2.052254644940601e-01, -3.662009419155599e-01,  2.862610654082278e-01,  8.995458811879388e-02,  9.856545269786214e-01,  6.441676067973481e-01, -9.052367102915793e-02,  4.390935355740710e-02
  2.870000000000000e+00, -2.381613340048336e+00,  2.953459881209246e-01, -1.390459721812990e+00,  3.129845023984134e-01,  7.133637755471147e-01,  2.054194703055144e-01, -3.749828045418301e-01,  2.840867213102689e-01,  7.620345883428248e-02,  9.785412216745754e-01,  6.483859053794166e-01, -8.861199334053227e-02,  4.500211443992788e-02
  2.880000000000000e+00, -2.384327184446617e+00,  2.920349976250532e-01, -1.395153474144839e+00,  3.097361089299305e-01,  7.134265891384496e-01,  2.055846855226482e-01, -3.848692752240087e-01,  2.827628130735236e-01,  6.218329357067650e-02,  9.679541872340204e-01,  6.525567856183138e-01, -8.746271517072679e-02,  4.586138222814513e-02
  2.890000000000000e+00, -2.386579395279227e+00,  2.889113574186040e-01, -1.399955153172113e+00,  3.066857618166852e-01,  7.135105735033573e-01,  2.057269836621840e-01, -3.956354010288474e-01,  2.822674916849417e-01,  4.823901596455071e-02,  9.538703155692652e-01,  6.566333169412036e-01, -8.699556378654605e-02,  4.645366425407545e-02
  2.900000000000000e+00, -2.388520150505589e+00,  2.858971306149161e-01, -1.404860858106644e+00,  3.037604305176648e-01,  7.136125488993549e-01,  2.058524502212135e-01, -4.070329664032316e-01,  2.825768805523977e-01,  3.467433972390938e-02,  9.363439946708947e-01,  6.605687543204696e-01, -8.714620212941604e-02,  4.674885529036354e-02
  2.910000000000000e+00, -2.390290721504654e+00,  2.829136261577260e-01, -1.409872001677385e+00,  3.008912645922443e-01,  7.137305855819296e-01,  2.059662930523461e-01, -4.188137923181905e-01,  2.836812814117443e-01,  2.170902040258384e-02,  9.155182588775299e-01,  6.643056907663255e-01, -8.790121839933596e-02,  4.672249800105770e-02
  2.920000000000000e+00, -2.392007294793425e+00,  2.798905017458791e-01, -1.414997785562611e+00,  2.980199028813247e-01,  7.138640850928275e-01,  2.060724016868001e-01, -4.307375170742492e-01,  2.855790190533025e-01,  9.454358940303827e-03,  8.916300031442711e-01,  6.677334026187522e-01, -8.933587479801219e-02,  4.635887422482089e-02
  2.930000000000000e+00, -2.393736501269975e+00,  2.767758353246619e-01, -1.420268090647370e+00,  2.951041367065646e-01,  7.140141260177209e-01,  2.061728013252527e-01, -4.425866572190040e-01,  2.882884836121974e-01, -2.093990545364970e-03,  8.650014305752094e-01,  6.707103815868805e-01, -9.162311815915580e-02,  4.566040483557308e-02
  2.940000000000000e+00, -2.395538509010459e+00,  2.735211626479577e-01, -1.425708890707854e+00,  2.921075663822904e-01,  7.141823758447554e-01,  2.062688623570865e-01, -4.541362615819907e-01,  2.917863086041743e-01, -1.302919033970296e-02,  8.360283654527162e-01,  6.729776696484407e-01, -9.504676957907865e-02,  4.464190834654719e-02
  2.950000000000000e+00, -2.397460883413299e+00,  2.700830426569885e-01, -1.431347788195698e+00,  2.890000669099160e-01,  7.143712434640604e-01,  2.063611847618816e-01, -4.651637517394432e-01,  2.960133769699211e-01, -2.351110285902215e-02,  8.051621314572113e-01,  6.742123896142553e-01, -9.995209281923190e-02,  4.333555451381933e-02
  2.960000000000000e+00, -2.399561381820432e+00,  2.664143394333781e-01, -1.437201533735178e+00,  2.857524056738294e-01,  7.145834337866217e-01,  2.064501666317848e-01, -4.754412423961126e-01,  3.008512104566648e-01, -3.373396671454332e-02,  7.728966121033082e-01,  6.740325992590146e-01, -1.066842259178371e-01,  4.178730694564414e-02
  2.970000000000000e+00, -2.401918375919764e+00,  2.624607986705682e-01, -1.443267610778701e+00,  2.823350806379490e-01,  7.148217367327655e-01,  2.065361888634347e-01, -4.847391885290336e-01,  3.061156320181400e-01, -4.390051117466248e-02,  7.397563823768815e-01,  6.720318172280777e-01, -1.155102830164176e-01,  4.005364538182532e-02
  2.980000000000000e+00, -2.404630013703952e+00,  2.581629696471596e-01, -1.449518956360528e+00,  2.787209812609562e-01,  7.150889170141776e-01,  2.066195074088605e-01, -4.928378758514563e-01,  3.115620469837920e-01, -5.420426230148014e-02,  7.062837741478200e-01,  6.678242363358800e-01, -1.265478052133344e-01,  3.819798098610012e-02
  2.990000000000000e+00, -2.407802936069840e+00,  2.534624054914665e-01, -1.455904155688147e+00,  2.748903185867886e-01,  7.153876886339552e-01,  2.066999543699022e-01, -4.995439811408402e-01,  3.169021072452827e-01, -6.481873046879942e-02,  6.730216973308655e-01,  6.610949043299648e-01, -1.397143912705434e-01,  3.628760016511044e-02
  3.000000000000000e+00, -2.411534702241334e+00,  2.483096423431014e-01, -1.462353887354169e+00,  2.708354915013555e-01,  7.157207498248641e-01,  2.067766042624528e-01, -5.047083733059501e-01,  3.218327150256418e-01, -7.589069596765850e-02,  6.404905571861860e-01,  6.516565505360509e-01, -1.547043317690384e-01,  3.439060631700724e-02
  3.010000000000000e+00, -2.415894890017343e+00,  2.426722648571346e-01, -1.468791070816907e+00,  2.665646469789706e-01,  7.160907737249422e-01,  2.068475392323862e-01, -5.082414480517942e-01,  3.260727385162517e-01, -8.753667446392605e-02,  6.091612957610730e-01,  6.395035201330758e-01, -1.710000038303769e-01,  3.257153241495168e-02
  3.020000000000000e+00, -2.420910847709042e+00,  2.365414265151320e-01, -1.475140174916761e+00,  2.621031751603976e-01,  7.165002074550683e-01,  2.069098424948350e-01, -5.101223553130952e-01,  3.293952584129019e-01, -9.984223159169757e-02,  5.794296159325601e-01,  6.248350448128200e-01, -1.879256529750708e-01,  3.088601624881456e-02
  3.030000000000000e+00, -2.426561923876520e+00,  2.299357073903039e-01, -1.481332493607151e+00,  2.574929172310968e-01,  7.169508120197705e-01,  2.069598755263611e-01, -5.104008785483133e-01,  3.316468690980260e-01, -1.128632038986399e-01,  5.515964961452224e-01,  6.080308419186068e-01, -2.047324342044161e-01,  2.937589123394329e-02
  3.040000000000000e+00, -2.432782003907142e+00,  2.229023298767999e-01, -1.487306838101741e+00,  2.527896057985498e-01,  7.174429887577165e-01,  2.069937882509666e-01, -5.091928636257130e-01,  3.327537286752111e-01, -1.266277711553489e-01,  5.258581893774621e-01,  5.895927719598554e-01, -2.206889589422421e-01,  2.806504733349903e-02
  3.050000000000000e+00, -2.439466411163100e+00,  2.155155327277483e-01, -1.493010808355048e+00,  2.480585131757680e-01,  7.179752155803707e-01,  2.070080954013677e-01, -5.066689887888485e-01,  3.327270459662647e-01, -1.411392246666923e-01,  5.023032857316863e-01,  5.701194054921501e-01, -2.351545063631320e-01,  2.695933981617736e-02
  3.060000000000000e+00, -2.446494012668944e+00,  2.078691336647997e-01, -1.498390279684491e+00,  2.433685543325937e-01,  7.185433149345145e-01,  2.070004600314818e-01, -5.030390550135966e-01,  3.316177487334559e-01, -1.563794890222600e-01,  4.809426524513147e-01,  5.501144960341791e-01, -2.476384926208390e-01,  2.603524971290587e-02
  3.070000000000000e+00, -2.453728571298296e+00,  2.000702408543150e-01, -1.503405982453629e+00,  2.387857053057016e-01,  7.191411237940962e-01,  2.069697738280936e-01, -4.985321024643894e-01,  3.295507734211454e-01, -1.723138685889406e-01,  4.617070340085970e-01,  5.301405853200599e-01, -2.578166416446344e-01,  2.525673964123539e-02
  3.080000000000000e+00, -2.461040193077369e+00,  1.922291888040908e-01, -1.508023647240684e+00,  2.343682809054583e-01,  7.197604871038935e-01,  2.069164962082891e-01, -4.933790859808817e-01,  3.266736963688773e-01, -1.888959641045609e-01,  4.444840000700181e-01,  5.106566807898619e-01, -2.655480727009940e-01,  2.457264129207869e-02
  3.090000000000000e+00, -2.468314879837864e+00,  1.844529347686814e-01, -1.512211744721212e+00,  2.301646170058376e-01,  7.203916824804087e-01,  2.068426074669294e-01, -4.878001258300569e-01,  3.231405749140909e-01, -2.060699240953451e-01,  4.291366775216501e-01,  4.920006250592128e-01, -2.708688071670462e-01,  2.392883167182054e-02
  3.100000000000000e+00, -2.475462037286627e+00,  1.768397290151633e-01, -1.515937280007020e+00,  2.262123644880856e-01,  7.210238537084285e-01,  2.067514496060223e-01, -4.819958129563213e-01,  3.190921762906316e-01, -2.237698457057317e-01,  4.155197936819690e-01,  4.743659313372833e-01, -2.739688423248861e-01,  2.327852536483405e-02
