Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.HipFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.HipAbduction.Pos,Main.HumanModel.BodyModel.Interface.Left.HipExternalRotation.Pos,Main.HumanModel.BodyModel.Interface.Left.KneeFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.AnklePlantarFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.SubTalarEversion.Pos
  3.180000000000000e+00,  3.495171314176010e-01,  1.707076243196171e-02,  3.100646460365114e-02,  1.108985033295164e+00, -5.525119804074188e-02,  2.353446535934472e-01
  3.190000000000000e+00,  3.559744855633563e-01,  1.684095394383034e-02,  3.939996699819528e-02,  1.056602761064296e+00, -5.292040643873014e-02,  2.436332902798502e-01
  3.200000000000000e+00,  3.600509886978135e-01,  1.702495453465502e-02,  4.799305429403979e-02,  1.000480011990394e+00, -4.972882364284689e-02,  2.509491429940175e-01
  3.210000000000000e+00,  3.617348405879419e-01,  1.760494778517452e-02,  5.671013669472263e-02,  9.410007885581698e-01, -4.573669535621971e-02,  2.565235568694069e-01
  3.220000000000000e+00,  3.610245514680259e-01,  1.856207516208919e-02,  6.546857317373898e-02,  8.786326704058017e-01, -4.096408495816242e-02,  2.597021054231112e-01
  3.230000000000000e+00,  3.579531936239576e-01,  1.988834370292025e-02,  7.419183227601843e-02,  8.139483485691298e-01, -3.539156417133265e-02,  2.600521618278113e-01
  3.240000000000000e+00,  3.526022662523187e-01,  2.158737702495794e-02,  8.281191438672246e-02,  7.476496227000110e-01, -2.898073824191437e-02,  2.574448172777296e-01
  3.250000000000000e+00,  3.451307450701789e-01,  2.366802835676185e-02,  9.126569771866146e-02,  6.805975916207313e-01, -2.170840375778461e-02,  2.520829041637730e-01
  3.260000000000000e+00,  3.358048630224154e-01,  2.612895167960105e-02,  9.949777648906376e-02,  6.138362032585695e-01, -1.360886784002845e-02,  2.444765594959736e-01
  3.270000000000000e+00,  3.250167402978077e-01,  2.893651251920004e-02,  1.074815152848529e-01,  5.485926399601119e-01, -4.814927740648855e-03,  2.353700782524246e-01
  3.280000000000000e+00,  3.132758084154598e-01,  3.199763725114013e-02,  1.152547323971653e-01,  4.862403370763041e-01,  4.421661179302048e-03,  2.256242878622073e-01
  3.290000000000000e+00,  3.011650718653732e-01,  3.513235626936972e-02,  1.229519716665363e-01,  4.282170578114542e-01,  1.374639954018298e-02,  2.160793658850090e-01
  3.300000000000000e+00,  2.892699628712623e-01,  3.805598121937570e-02,  1.308062649035922e-01,  3.759035074480341e-01,  2.276220077062276e-02,  2.074476325030847e-01
  3.310000000000000e+00,  2.781015686416976e-01,  4.038370899553390e-02,  1.390949728383399e-01,  3.304834191350829e-01,  3.112537674494349e-02,  2.002877654878352e-01
  3.320000000000000e+00,  2.680374498362603e-01,  4.166925877767214e-02,  1.480381260192628e-01,  2.928173632472518e-01,  3.864533993793508e-02,  1.950661437415459e-01
  3.330000000000000e+00,  2.593008673541811e-01,  4.147696907461484e-02,  1.577058762034469e-01,  2.633691333314885e-01,  4.534031635991178e-02,  1.922293394598122e-01
  3.340000000000000e+00,  2.519784719862102e-01,  3.946481141661362e-02,  1.679899447088194e-01,  2.422012967184800e-01,  5.141790764988357e-02,  1.921938345815822e-01
  3.350000000000001e+00,  2.460549411645490e-01,  3.544864046683083e-02,  1.786323870687065e-01,  2.290140948004226e-01,  5.718105757519270e-02,  1.952467648548682e-01
  3.360000000000000e+00,  2.414379702666677e-01,  2.943088388051551e-02,  1.892638820847655e-01,  2.231888099283162e-01,  6.288290954958363e-02,  2.014345798071727e-01
  3.370000000000000e+00,  2.379632532947931e-01,  2.159116096504321e-02,  1.994290600932582e-01,  2.238255282918722e-01,  6.857292857997520e-02,  2.105084513577468e-01
  3.380000000000000e+00,  2.353863877779632e-01,  1.224408698505464e-02,  2.086234481908134e-01,  2.297928409753375e-01,  7.400915954612911e-02,  2.219366179875581e-01
  3.390000000000000e+00,  2.333772339041227e-01,  1.778738944010705e-03,  2.163715754390401e-01,  2.398050511060996e-01,  7.871279142812847e-02,  2.349579569090442e-01
  3.400000000000000e+00,  2.315328750925137e-01, -9.396798717435706e-03,  2.223376432600999e-01,  2.525238394472194e-01,  8.214258903414819e-02,  2.486657187284504e-01
  3.410000000000000e+00,  2.294142972570794e-01, -2.088937600776397e-02,  2.264239305320435e-01,  2.666634083017934e-01,  8.385744050109854e-02,  2.621324794404571e-01
  3.420000000000000e+00,  2.265953164758090e-01, -3.233914978179642e-02,  2.288054281035737e-01,  2.810725474240408e-01,  8.357288750739621e-02,  2.745578865994284e-01
  3.430000000000000e+00,  2.227061295862102e-01, -4.344092033277036e-02,  2.298756660638158e-01,  2.947813940322174e-01,  8.114434845575073e-02,  2.853812093078729e-01
  3.440000000000000e+00,  2.174595026425572e-01, -5.397577447043123e-02,  2.301259218861389e-01,  3.070198024445485e-01,  7.654991225759743e-02,  2.943159613700654e-01
  3.450000000000000e+00,  2.106573964532603e-01, -6.383948072056733e-02,  2.300168194481388e-01,  3.172200098086007e-01,  6.988919303429625e-02,  3.013067757989873e-01
  3.460000000000000e+00,  2.021842569931131e-01, -7.304594086058858e-02,  2.298955914960163e-01,  3.250092135937219e-01,  6.137894768482399e-02,  3.064465478925644e-01
  3.470000000000000e+00,  1.920435615455828e-01, -8.169757219903517e-02,  2.299702501882943e-01,  3.302009294944595e-01,  5.132606101861016e-02,  3.099051054070163e-01
  3.480000000000000e+00,  1.802668925895761e-01, -8.993609775048794e-02,  2.303194569009473e-01,  3.327483542060450e-01,  4.012625399525530e-02,  3.118902634777726e-01
  3.490000000000000e+00,  1.667952616511726e-01, -9.789099145904090e-02,  2.309103553981132e-01,  3.327121238085922e-01,  2.823685946761172e-02,  3.126235655680830e-01
