Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.HipFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.HipAbduction.Pos,Main.HumanModel.BodyModel.Interface.Left.HipExternalRotation.Pos,Main.HumanModel.BodyModel.Interface.Left.KneeFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.AnklePlantarFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.SubTalarEversion.Pos
  3.130000000000000e+00,  2.855790277072836e-01,  2.818454387025726e-02, -6.376551044437043e-03,  1.308672939796257e+00, -5.633797890995386e-02,  2.030351105997679e-01
  3.140000000000000e+00,  3.030738058028516e-01,  2.582104582118849e-02,  5.519434963076768e-05,  1.278917726645172e+00, -5.969066519868961e-02,  2.068522482852886e-01
  3.150000000000000e+00,  3.185832739486096e-01,  2.383219050843910e-02,  6.979574716848725e-03,  1.244276675648959e+00, -6.177128109608918e-02,  2.122290312821772e-01
  3.160000000000000e+00,  3.319856917904109e-01,  2.223977082495909e-02,  1.435938790357011e-02,  1.204912266140874e+00, -6.266190921335549e-02,  2.190516629062360e-01
  3.170000000000000e+00,  3.431825488278629e-01,  2.106232587749735e-02,  2.214530179219235e-02,  1.161016530552127e+00, -6.244307017726206e-02,  2.269510372704663e-01
  3.180000000000000e+00,  3.521025032863926e-01,  2.030862765146302e-02,  3.028121924486087e-02,  1.112814193300565e+00, -6.120234814411770e-02,  2.353535897715600e-01
  3.190000000000000e+00,  3.586976936642168e-01,  1.997525375462628e-02,  3.870726340029495e-02,  1.060569132961384e+00, -5.903299223468363e-02,  2.435481005404855e-01
  3.200000000000000e+00,  3.629355097070252e-01,  2.004754575740808e-02,  4.735683501930844e-02,  1.004595712430175e+00, -5.602105670517293e-02,  2.507543274771815e-01
  3.210000000000000e+00,  3.647952564119039e-01,  2.050400101251371e-02,  5.615359322742078e-02,  9.452741099214956e-01, -5.222657500632786e-02,  2.562016079023316e-01
  3.220000000000000e+00,  3.642735386632749e-01,  2.132385477000476e-02,  6.501645955074878e-02,  8.830675778001060e-01, -4.766790653744136e-02,  2.592316279167130e-01
  3.230000000000000e+00,  3.613960085910737e-01,  2.249482657263679e-02,  7.386880149044241e-02,  8.185415577005394e-01, -4.232218086119052e-02,  2.594098837024978e-01
  3.240000000000000e+00,  3.562360205083009e-01,  2.401564376798571e-02,  8.264056758105066e-02,  7.523880211008336e-01, -3.614546581334796e-02,  2.566083797005015e-01
  3.250000000000000e+00,  3.489419855930608e-01,  2.588969677865460e-02,  9.126251685239196e-02,  6.854550761353142e-01, -2.910642161122928e-02,  2.510361660861058e-01
  3.260000000000000e+00,  3.397677264768613e-01,  2.811063618887055e-02,  9.966673615976855e-02,  6.187707361216942e-01, -2.122854130636841e-02,  2.432180194408552e-01
  3.270000000000000e+00,  3.290852382362451e-01,  3.063947531954136e-02,  1.078047071536819e-01,  5.535432448404938e-01, -1.263170630174832e-02,  2.339248447418166e-01
  3.280000000000000e+00,  3.174058414815382e-01,  3.338967334795417e-02,  1.156884417302909e-01,  4.911323217863851e-01, -3.554464397682762e-03,  2.240540156535813e-01
  3.290000000000000e+00,  3.052996642162292e-01,  3.618721497878918e-02,  1.234205894473959e-01,  4.329649062495521e-01,  5.658684040576555e-03,  2.144897127530067e-01
  3.300000000000000e+00,  2.933536562207831e-01,  3.876263090146770e-02,  1.312122557535335e-01,  3.804244430834462e-01,  1.461420740513087e-02,  2.059787583325259e-01
  3.310000000000000e+00,  2.820896805570735e-01,  4.075031224888859e-02,  1.393408178975991e-01,  3.347136821511494e-01,  2.296342127192446e-02,  1.990867213053957e-01
  3.320000000000000e+00,  2.719040223270975e-01,  4.172136100169044e-02,  1.480542087014188e-01,  2.967268364390512e-01,  3.050303797535005e-02,  1.942489004459128e-01
  3.330000000000000e+00,  2.630413051817936e-01,  4.125027058735675e-02,  1.574705315520559e-01,  2.669675427090844e-01,  3.723514136553789e-02,  1.918513188955659e-01
  3.340000000000000e+00,  2.556067640945696e-01,  3.899669318448362e-02,  1.675321075689218e-01,  2.455336440740936e-01,  4.335295194418774e-02,  1.922431527080851e-01
  3.350000000000001e+00,  2.495976170912578e-01,  3.477264993633922e-02,  1.780186114043084e-01,  2.321484479413818e-01,  4.915035006369940e-02,  1.956592929049231e-01
  3.360000000000000e+00,  2.449273650532205e-01,  2.857539624271488e-02,  1.885784108715298e-01,  2.262016798877637e-01,  5.487760845801479e-02,  2.021197967741363e-01
  3.370000000000000e+00,  2.414316722280671e-01,  2.058067113206330e-02,  1.987548985291844e-01,  2.267887910609020e-01,  6.058633594805471e-02,  2.113750983757429e-01
  3.380000000000000e+00,  2.388619937303631e-01,  1.110085911101244e-02,  2.080288852546739e-01,  2.327643507790654e-01,  6.603956352901012e-02,  2.229113178183442e-01
  3.390000000000000e+00,  2.368820864950478e-01,  5.234311906969769e-04,  2.159038121537878e-01,  2.428239565903366e-01,  7.076400408217294e-02,  2.359937356962503e-01
  3.400000000000000e+00,  2.350832052678275e-01, -1.074556429667295e-02,  2.220230141838254e-01,  2.556106289217528e-01,  7.422262820934844e-02,  2.497409466171731e-01
  3.410000000000000e+00,  2.330224615082603e-01, -2.231577131338613e-02,  2.262723441897185e-01,  2.698234635692778e-01,  7.597615229463840e-02,  2.632440307406289e-01
  3.420000000000000e+00,  2.302720911472517e-01, -3.383066092175246e-02,  2.288160045712198e-01,  2.843010845240076e-01,  7.573946319968497e-02,  2.757132855152175e-01
  3.430000000000000e+00,  2.264618884081424e-01, -4.498858133241557e-02,  2.300414508163360e-01,  2.980678554526025e-01,  7.336554659444371e-02,  2.865927286190236e-01
  3.440000000000000e+00,  2.213035734694656e-01, -5.557428612137061e-02,  2.304369730797583e-01,  3.103507620768870e-01,  6.882934017695327e-02,  2.955971861378907e-01
  3.450000000000000e+00,  2.145958474326977e-01, -6.548720577507994e-02,  2.304618737383528e-01,  3.205806103448243e-01,  6.222752300772611e-02,  3.026708176484093e-01
  3.460000000000000e+00,  2.062171055059224e-01, -7.474455032219529e-02,  2.304627170277543e-01,  3.283836397014148e-01,  5.377468665533196e-02,  3.079051111402943e-01
  3.470000000000000e+00,  1.961146228126359e-01, -8.345125595225866e-02,  2.306467863028615e-01,  3.335631858480040e-01,  4.378806950971506e-02,  3.114679616643829e-01
  3.480000000000000e+00,  1.842968870801977e-01, -9.174942797856489e-02,  2.310905902589793e-01,  3.360746376545524e-01,  3.266028859886785e-02,  3.135643426227310e-01
  3.490000000000000e+00,  1.708337051028403e-01, -9.976870329119381e-02,  2.317608089202537e-01,  3.359997650095516e-01,  2.082107970954557e-02,  3.144162327469947e-01
